ID;document;source
12.0;"detención de un menor, se podrá proceder a tomar reseña de sus impresiones dactilares, así 
como fotografías de su rostro, que se remitirán, como parte del atestado policial, al Ministerio 
Fiscal para la instrucción del expediente, y constarán en la base de datos de identificación 
personal.
5. El cacheo y aseguramiento físico de los menores detenidos se llevará a cabo en los 
casos en que sea estrictamente necesario y como medida proporcional de seguridad para el 
propio menor detenido y los funcionarios actuantes, cuando no sea posible otro medio de 
contención física del menor.
6. Además de lo anterior, existirá un registro o archivo central donde, de modo específico 
para menores, se incorporará la información relativa a los datos de estos resultantes de la 
investigación. Tal registro o archivo solo podrá facilitar información a requerimiento del 
Ministerio Fiscal o del juez de menores.
Tanto los registros policiales como el registro central al que se refiere este apartado 
estarán sometidos a lo dispuesto en la Ley Orgánica 15/1999, de 13 de diciembre, de 
Protección de Datos de Carácter Personal.";0.0
13.0;"los lugares incluidos en el artícu lo 1 de esta Ley cuando se afecte de forma directa y grave a 
la intimidad de las personas, así como tampoco para grabar conversaciones de naturaleza 
estrictamente privada. Las imágenes y sonidos obtenidos accidentalmente en estos casos 
deberán ser destruidas inmediatamente, por quien tenga la responsabilidad de su custodia.
Artículo 7.  Aspectos procedimentales.
1. Realizada la filmación de acuerdo con los requisitos establecidos en la Ley, si la 
grabación captara la comisión de hechos que pudieran ser constitutivos de ilícitos penales, 
las Fuerzas y Cuerpos de Seguridad pondrán la cinta o soporte original de las imágenes y 
sonidos en su integridad a disposición judicial con la mayor inmediatez posible y, en todo 
caso, en el plazo máximo de setenta y dos horas desde su grabación. De no poder 
redactarse el atestado en tal plazo, se relatarán verbalmente los hechos a la autoridad 
judicial, o al Ministerio Fiscal, junto con la entrega de la grabación.
2. Si la grabación captara hechos que pudieran ser constitutivos de infracciones 
administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente,";0.0
13.0;"En cumplimiento de lo dispuesto en el artículo 588 bis g, la Policía Judicial pondrá a 
disposición de la autoridad judicial el soporte original o copia electrónica auténtica de las 
grabaciones e imágenes, que deberá ir acompañado de una transcripción de las 
conversaciones que considere de interés.
El informe identificará a todos los agentes que hayan participado en la ejecución y 
seguimiento de la medida.
Artículo 588 quater e.  Cese.
Cesada la medida por alguna de las causas previstas en el artículo 588 bis j, la 
grabación de conversaciones que puedan tener lugar en otros encuentros o la captación de 
imágenes de tales momentos exigirán una nueva autorización judicial.
CAPÍTULO VII
Utilización de dispositivos técnicos de captación de la imagen, de seguimiento 
y de localización
Artículo 588 quinquies a.  Captación de imágenes en lugares o espacios públicos.
1. La Policía Judicial podrá obtener y grabar por cualquier medio técnico imágenes de la 
persona investigada cuando se encuentre en un lugar o espacio público, si ello fuera 
necesario para facilitar su identificación, para localizar los instrumentos o efectos del delito u";0.0
14.0;"los lugares incluidos en el artícu lo 1 de esta Ley cuando se afecte de forma directa y grave a 
la intimidad de las personas, así como tampoco para grabar conversaciones de naturaleza 
estrictamente privada. Las imágenes y sonidos obtenidos accidentalmente en estos casos 
deberán ser destruidas inmediatamente, por quien tenga la responsabilidad de su custodia.
Artículo 7.  Aspectos procedimentales.
1. Realizada la filmación de acuerdo con los requisitos establecidos en la Ley, si la 
grabación captara la comisión de hechos que pudieran ser constitutivos de ilícitos penales, 
las Fuerzas y Cuerpos de Seguridad pondrán la cinta o soporte original de las imágenes y 
sonidos en su integridad a disposición judicial con la mayor inmediatez posible y, en todo 
caso, en el plazo máximo de setenta y dos horas desde su grabación. De no poder 
redactarse el atestado en tal plazo, se relatarán verbalmente los hechos a la autoridad 
judicial, o al Ministerio Fiscal, junto con la entrega de la grabación.
2. Si la grabación captara hechos que pudieran ser constitutivos de infracciones 
administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente,";0.0
14.0;"En cumplimiento de lo dispuesto en el artículo 588 bis g, la Policía Judicial pondrá a 
disposición de la autoridad judicial el soporte original o copia electrónica auténtica de las 
grabaciones e imágenes, que deberá ir acompañado de una transcripción de las 
conversaciones que considere de interés.
El informe identificará a todos los agentes que hayan participado en la ejecución y 
seguimiento de la medida.
Artículo 588 quater e.  Cese.
Cesada la medida por alguna de las causas previstas en el artículo 588 bis j, la 
grabación de conversaciones que puedan tener lugar en otros encuentros o la captación de 
imágenes de tales momentos exigirán una nueva autorización judicial.
CAPÍTULO VII
Utilización de dispositivos técnicos de captación de la imagen, de seguimiento 
y de localización
Artículo 588 quinquies a.  Captación de imágenes en lugares o espacios públicos.
1. La Policía Judicial podrá obtener y grabar por cualquier medio técnico imágenes de la 
persona investigada cuando se encuentre en un lugar o espacio público, si ello fuera 
necesario para facilitar su identificación, para localizar los instrumentos o efectos del delito u";0.0
14.0;"In most states, only one person in a conversation needs to be aware of the recording. Some states require all members of a conversation to give permission to record. It is not legal to record ...
Employee Consent. If you do plan to put workplace recording programs in place, it is essential to give notice to your employees in advance. You should make it clear what the expectation of privacy ...
In Alaska, it is legal to record the contents of any conversation, whether wire, oral, or electronic, as long as at least one party to the conversation consents. Alaska is a ""one-party consent"" state for recording audio or video conversations, according to Alaska Codes § AS 42.20.310.
In particular, employees may feel that the conversations they have with other employees or with customers may not be legally recorded, but this simply isn't the case. While audio recording is generally allowed, the specifics surrounding recording conversations in the workplace vary by state. Some states are one-party consent states, which means ...
If you reside in a one-party consent state, where only one party needs to be aware of the recording (which can be you), you could potentially record conversations without your boss being aware ...";1.0
15.0;"los lugares incluidos en el artícu lo 1 de esta Ley cuando se afecte de forma directa y grave a 
la intimidad de las personas, así como tampoco para grabar conversaciones de naturaleza 
estrictamente privada. Las imágenes y sonidos obtenidos accidentalmente en estos casos 
deberán ser destruidas inmediatamente, por quien tenga la responsabilidad de su custodia.
Artículo 7.  Aspectos procedimentales.
1. Realizada la filmación de acuerdo con los requisitos establecidos en la Ley, si la 
grabación captara la comisión de hechos que pudieran ser constitutivos de ilícitos penales, 
las Fuerzas y Cuerpos de Seguridad pondrán la cinta o soporte original de las imágenes y 
sonidos en su integridad a disposición judicial con la mayor inmediatez posible y, en todo 
caso, en el plazo máximo de setenta y dos horas desde su grabación. De no poder 
redactarse el atestado en tal plazo, se relatarán verbalmente los hechos a la autoridad 
judicial, o al Ministerio Fiscal, junto con la entrega de la grabación.
2. Si la grabación captara hechos que pudieran ser constitutivos de infracciones 
administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente,";0.0
15.0;"En cumplimiento de lo dispuesto en el artículo 588 bis g, la Policía Judicial pondrá a 
disposición de la autoridad judicial el soporte original o copia electrónica auténtica de las 
grabaciones e imágenes, que deberá ir acompañado de una transcripción de las 
conversaciones que considere de interés.
El informe identificará a todos los agentes que hayan participado en la ejecución y 
seguimiento de la medida.
Artículo 588 quater e.  Cese.
Cesada la medida por alguna de las causas previstas en el artículo 588 bis j, la 
grabación de conversaciones que puedan tener lugar en otros encuentros o la captación de 
imágenes de tales momentos exigirán una nueva autorización judicial.
CAPÍTULO VII
Utilización de dispositivos técnicos de captación de la imagen, de seguimiento 
y de localización
Artículo 588 quinquies a.  Captación de imágenes en lugares o espacios públicos.
1. La Policía Judicial podrá obtener y grabar por cualquier medio técnico imágenes de la 
persona investigada cuando se encuentre en un lugar o espacio público, si ello fuera 
necesario para facilitar su identificación, para localizar los instrumentos o efectos del delito u";0.0
16.0;"los lugares incluidos en el artícu lo 1 de esta Ley cuando se afecte de forma directa y grave a 
la intimidad de las personas, así como tampoco para grabar conversaciones de naturaleza 
estrictamente privada. Las imágenes y sonidos obtenidos accidentalmente en estos casos 
deberán ser destruidas inmediatamente, por quien tenga la responsabilidad de su custodia.
Artículo 7.  Aspectos procedimentales.
1. Realizada la filmación de acuerdo con los requisitos establecidos en la Ley, si la 
grabación captara la comisión de hechos que pudieran ser constitutivos de ilícitos penales, 
las Fuerzas y Cuerpos de Seguridad pondrán la cinta o soporte original de las imágenes y 
sonidos en su integridad a disposición judicial con la mayor inmediatez posible y, en todo 
caso, en el plazo máximo de setenta y dos horas desde su grabación. De no poder 
redactarse el atestado en tal plazo, se relatarán verbalmente los hechos a la autoridad 
judicial, o al Ministerio Fiscal, junto con la entrega de la grabación.
2. Si la grabación captara hechos que pudieran ser constitutivos de infracciones 
administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente,";0.0
16.0;"administrativas relacionadas con la seguridad ciudadana, se remitirán al órgano competente, 
igualmente de inmediato, para el inicio del oportuno procedimiento sancionador.
Artículo 8.  Conservación de las grabaciones.
1. Las grabaciones serán destruidas en el plazo máximo de un mes desde su captación, 
salvo que estén relacionadas con infracciones penales o administrativas graves o muy 
graves en materia de seguridad pública, con una investigación policial en curso o con un 
procedimiento judicial o administrativo abierto.
2. Cualquier persona que por razón del ejercicio de sus funciones tenga acceso a las 
grabaciones deberá observar la debida reserva, confidencialidad y sigilo en relación con las 
mismas, siéndole de aplicación, en caso contrario, lo dispuesto en el artículo 10 de la 
presente Ley.CÓDIGO PROCESAL PENAL
§ 20  Ley Orgánica reguladora de la utilización de videocámaras en lugares públicos
– 755 –";0.0
16.0;"En cumplimiento de lo dispuesto en el artículo 588 bis g, la Policía Judicial pondrá a 
disposición de la autoridad judicial el soporte original o copia electrónica auténtica de las 
grabaciones e imágenes, que deberá ir acompañado de una transcripción de las 
conversaciones que considere de interés.
El informe identificará a todos los agentes que hayan participado en la ejecución y 
seguimiento de la medida.
Artículo 588 quater e.  Cese.
Cesada la medida por alguna de las causas previstas en el artículo 588 bis j, la 
grabación de conversaciones que puedan tener lugar en otros encuentros o la captación de 
imágenes de tales momentos exigirán una nueva autorización judicial.
CAPÍTULO VII
Utilización de dispositivos técnicos de captación de la imagen, de seguimiento 
y de localización
Artículo 588 quinquies a.  Captación de imágenes en lugares o espacios públicos.
1. La Policía Judicial podrá obtener y grabar por cualquier medio técnico imágenes de la 
persona investigada cuando se encuentre en un lugar o espacio público, si ello fuera 
necesario para facilitar su identificación, para localizar los instrumentos o efectos del delito u";0.0
16.0;"detención de un menor, se podrá proceder a tomar reseña de sus impresiones dactilares, así 
como fotografías de su rostro, que se remitirán, como parte del atestado policial, al Ministerio 
Fiscal para la instrucción del expediente, y constarán en la base de datos de identificación 
personal.
5. El cacheo y aseguramiento físico de los menores detenidos se llevará a cabo en los 
casos en que sea estrictamente necesario y como medida proporcional de seguridad para el 
propio menor detenido y los funcionarios actuantes, cuando no sea posible otro medio de 
contención física del menor.
6. Además de lo anterior, existirá un registro o archivo central donde, de modo específico 
para menores, se incorporará la información relativa a los datos de estos resultantes de la 
investigación. Tal registro o archivo solo podrá facilitar información a requerimiento del 
Ministerio Fiscal o del juez de menores.
Tanto los registros policiales como el registro central al que se refiere este apartado 
estarán sometidos a lo dispuesto en la Ley Orgánica 15/1999, de 13 de diciembre, de 
Protección de Datos de Carácter Personal.";0.0
16.0;"Contra la orden de desplazamiento, sin perjuicio de su ejecutividad, podrá recurrir el 
trabajador en los mismos términos previstos en el apartado 1 para los traslados.
Los desplazamientos cuya duración en un periodo de tres años exceda de doce meses 
tendrán, a todos los efectos, el tratamiento previsto en esta ley para los traslados.
7. Los representantes legales de los trabajadores tendrán prioridad de permanencia en 
los puestos de trabajo a que se refiere este artículo. Mediante convenio colectivo o acuerdo 
alcanzado durante el periodo de consultas se podrán establecer prioridades de permanencia 
a favor de trabajadores de otros colectivos, tales como trabajadores con cargas familiares, 
mayores de determinada edad o personas con discapacidad.
[ . . . ]
Disposición adicional decimocuarta.  Consideración de víctimas del terrorismo a efectos 
laborales.
Se consideran incluidas a efectos de lo dispuesto en los artículos 37.8 y 40.4 las 
personas a las que se refieren los artículos 5 y 33 de la Ley 29/2011, de 22 de septiembre, 
de Reconocimiento y Protección Integral a las Víctimas del Terrorismo.
[ . . . ]ÁMBITOS DE LA SEGURIDAD NACIONAL: TERRORISMO";0.0
16.0;"trabajo total o parcialmente a distancia o a dejar de hacerlo si este fuera el sistema 
establecido, siempre en ambos casos que esta modalidad de prestación de servicios sea 
compatible con el puesto y funciones desarrolladas por la persona.
Estos derechos se podrán ejercitar en los términos que para estos supuestos concretos 
se establezcan en los convenios colectivos o en los acuerdos entre la empresa y los 
representantes legales de las personas trabajadoras, o conforme al acuerdo entre la 
empresa y las personas trabajadoras afectadas. En su defecto, la concreción de estos 
derechos corresponderá a estas, siendo de aplicación las reglas establecidas en el apartado 
anterior, incluidas las relativas a la resolución de discrepancias.
9. La persona trabajadora tendrá derecho a ausentarse del trabajo por causa de fuerza 
mayor cuando sea necesario por motivos familiares urgentes relacionados con familiares o 
personas convivientes, en caso de enfermedad o accidente que hagan indispensable su 
presencia inmediata.
Las personas trabajadoras tendrán derecho a que sean retribuidas las horas de ausencia";0.0
16.0;"que se determine en el convenio colectivo aplicable, precisando la fecha en que iniciará y 
finalizará el permiso de cuidado del lactante o la reducción de jornada.
Las discrepancias surgidas entre empresario y trabajador sobre la concreción horaria y la 
determinación de los periodos de disfrute previstos en los apartados 4, 5 y 6 serán resueltas 
por la jurisdicción social a través del procedimiento establecido en el artículo 139 de la Ley 
36/2011, de 10 de octubre, Reguladora de la Jurisdicción Social.
8. Las personas trabajadoras que tengan la consideración de víctimas de violencia de 
género o de víctimas del terrorismo tendrán derecho, para hacer efectiva su protección o su 
derecho a la asistencia social integral, a la reducción de la jornada de trabajo con 
disminución proporcional del salario o a la reordenación del tiempo de trabajo, a través de la 
adaptación del horario, de la aplicación del horario flexible o de otras formas de ordenación 
del tiempo de trabajo que se utilicen en la empresa. También tendrán derecho a realizar su 
trabajo total o parcialmente a distancia o a dejar de hacerlo si este fuera el sistema";0.0
16.0;"El acuerdo con los representantes de los trabajadores en el periodo de consultas se 
entenderá sin perjuicio del derecho de los trabajadores afectados al ejercicio de la opción 
prevista en el párrafo tercero del apartado 1.
El empresario y la representación de los trabajadores podrán acordar en cualquier 
momento la sustitución del periodo de consultas a que se refiere este apartado por la 
aplicación del procedimiento de mediación o arbitraje que sea de aplicación en el ámbito de 
la empresa, que deberá desarrollarse dentro del plazo máximo señalado para dicho periodo.
3. Si por traslado uno de los cónyuges cambia de residencia, el otro, si fuera trabajador 
de la misma empresa, tendrá derecho al traslado a la misma localidad, si hubiera puesto de 
trabajo.
4. Las personas trabajadoras que tengan la consideración de víctimas de violencia de 
género o de víctimas del terrorismo que se vean obligados a abandonar el puesto de trabajo 
en la localidad donde venían prestando sus servicios, para hacer efectiva su protección o su 
derecho a la asistencia social integral, tendrán derecho preferente a ocupar otro puesto de";0.0
16.0;"El acuerdo con los representantes de los trabajadores en el periodo de consultas se 
entenderá sin perjuicio del derecho de los trabajadores afectados al ejercicio de la opción 
prevista en el párrafo tercero del apartado 1.
El empresario y la representación de los trabajadores podrán acordar en cualquier 
momento la sustitución del periodo de consultas a que se refiere este apartado por la 
aplicación del procedimiento de mediación o arbitraje que sea de aplicación en el ámbito de 
la empresa, que deberá desarrollarse dentro del plazo máximo señalado para dicho periodo.
3. Si por traslado uno de los cónyuges cambia de residencia, el otro, si fuera trabajador 
de la misma empresa, tendrá derecho al traslado a la misma localidad, si hubiera puesto de 
trabajo.
4. Las personas trabajadoras que tengan la consideración de víctimas de violencia de 
género o de víctimas del terrorismo que se vean obligados a abandonar el puesto de trabajo 
en la localidad donde venían prestando sus servicios, para hacer efectiva su protección o su 
derecho a la asistencia social integral, tendrán derecho preferente a ocupar otro puesto de";0.0
16.0;"trabajo total o parcialmente a distancia o a dejar de hacerlo si este fuera el sistema 
establecido, siempre en ambos casos que esta modalidad de prestación de servicios sea 
compatible con el puesto y funciones desarrolladas por la persona.
Estos derechos se podrán ejercitar en los términos que para estos supuestos concretos 
se establezcan en los convenios colectivos o en los acuerdos entre la empresa y los 
representantes legales de las personas trabajadoras, o conforme al acuerdo entre la 
empresa y las personas trabajadoras afectadas. En su defecto, la concreción de estos 
derechos corresponderá a estas, siendo de aplicación las reglas establecidas en el apartado 
anterior, incluidas las relativas a la resolución de discrepancias.
9. La persona trabajadora tendrá derecho a ausentarse del trabajo por causa de fuerza 
mayor cuando sea necesario por motivos familiares urgentes relacionados con familiares o 
personas convivientes, en caso de enfermedad o accidente que hagan indispensable su 
presencia inmediata.
Las personas trabajadoras tendrán derecho a que sean retribuidas las horas de ausencia";0.0
16.0;"establecido en un Estado no perteneciente a la Unión Europea o al Espacio Económico 
Europeo, el órgano competente estimara necesario impedir el acceso desde España a los 
mismos, y para ello fuera necesaria la colaboración de los prestadores de servicios de 
intermediación establecidos en España, dicho órgano podrá ordenar a los citados 
prestadores de servicios de intermediación que suspendan el correspondiente servicio de 
intermediación utilizado para la provisión del servicio de la sociedad de la información o de 
los contenidos cuya interrupción o retirada hayan sido ordenados respectivamente.
3. En la adopción y cumplimiento de las medidas a que se refieren los apartados 
anteriores, se respetarán, en todo caso, las garantías, normas y procedimientos previstos en 
el ordenamiento jurídico para proteger los derechos a la intimidad personal y familiar, a la 
protección de los datos personales, a la libertad de expresión o a la libertad de información, 
cuando estos pudieran resultar afectados.
En todos los casos en que la Constitución, las normas reguladoras de los respectivos 
derechos y libertades o las que resulten aplicables a las diferentes materias atribuyan";0.0
16.0;"Contra la orden de desplazamiento, sin perjuicio de su ejecutividad, podrá recurrir el 
trabajador en los mismos términos previstos en el apartado 1 para los traslados.
Los desplazamientos cuya duración en un periodo de tres años exceda de doce meses 
tendrán, a todos los efectos, el tratamiento previsto en esta ley para los traslados.
7. Los representantes legales de los trabajadores tendrán prioridad de permanencia en 
los puestos de trabajo a que se refiere este artículo. Mediante convenio colectivo o acuerdo 
alcanzado durante el periodo de consultas se podrán establecer prioridades de permanencia 
a favor de trabajadores de otros colectivos, tales como trabajadores con cargas familiares, 
mayores de determinada edad o personas con discapacidad.
[ . . . ]
Disposición adicional decimocuarta.  Consideración de víctimas del terrorismo a efectos 
laborales.
Se consideran incluidas a efectos de lo dispuesto en los artículos 37.8 y 40.4 las 
personas a las que se refieren los artículos 5 y 33 de la Ley 29/2011, de 22 de septiembre, 
de Reconocimiento y Protección Integral a las Víctimas del Terrorismo.
[ . . . ]ÁMBITOS DE LA SEGURIDAD NACIONAL: TERRORISMO";0.0
18.0;"transcurrido. Los sucesivos abonos, también de periodicidad trimestral, se producirán a 
medida que se acredite la prolongación de la baja, hasta un plazo máximo de 18 meses.
4. Una vez concedida el alta médica y, en todo caso, transcurrido el plazo de 18 meses 
previsto en el anterior apartado, se tramitará expediente para el pago total del resarcimiento 
que corresponda, del que se descontarán las cantidades previamente abonadas.
CAPÍTULO III
Secuestro
Artículo 13.  Titulares.
La persona que haya sido objeto de secuestro, como consecuencia de las acciones 
comprendidas en el ámbito de aplicación de este reglamento, exigiéndose alguna condición 
para su libertad, tendrá derecho a las prestaciones reconocidas en el artículo siguiente.
Artículo 14.  Cuantía.
Procederá el abono de 12.000 euros por el acto del secuestro y el triple del indicador 
público de renta diario por cada día de duración del mismo, hasta el límite de la 
indemnización fijada por incapacidad permanente parcial.
Podrá ser resarcido, en su caso, por los daños personales que el acto del secuestro le 
haya causado.
CAPÍTULO IV
Abono de la responsabilidad civil fijada en sentencia
Artículo 15.  Titulares.";0.0
18.0;"como para la imposición de sanciones de los funcionarios de los cuerpos incluidos en el 
ámbito de aplicación de este libro, el Ministerio de Justicia y los órganos que se determinen 
por las comunidades autónomas con competencias asumidas, en sus respectivos ámbitos 
territoriales y respecto de los funcionarios destinados en los mismos.
La separación del servicio, será acordada por el Ministro de Justicia en todo caso.
Cuando la sanción de traslado forzoso suponga la movilidad del territorio de una 
comunidad autónoma al de otra con competencias asumidas, será competente para 
acordarla el Ministro de Justicia, previo informe favorable de la comunidad autónoma a cuyo 
territorio se traslada al funcionario sancionado.
Artículo 540.  
1. Las faltas leves prescribirán a los dos meses; las graves, a los seis meses, y las muy 
graves, al año. El plazo se computará desde al fecha de su comisión.
2. En los casos en los que un hecho dé lugar a la apertura de causa penal, los plazos de 
prescripción no comenzarán a computarse sino desde la conclusión de la misma.
3. El plazo de prescripción se interrumpirá en el momento en que se inicie el";0.0
18.0;"La prescripción se interrumpirá por la iniciación, con conocimiento del interesado, del 
procedimiento de ejecución, volviendo a transcurrir el plazo si el mismo está paralizado 
durante más de seis meses por causa no imputable al infractor.ÁMBITOS DE LA SEGURIDAD NACIONAL: TERRORISMO
§ 25  Ley Orgánica de protección de datos para enjuiciamiento de infracciones penales
– 320 –";0.0
18.0;"Artículo 28.  Procedimiento para la indemnización por daños corporales o materiales.
1. El procedimiento para el reconocimiento del derecho a la indemnización por los daños 
a que se refiere este Título será tramitado y resuelto por el Ministerio del Interior.
Las solicitudes de los interesados deben cursarse en el plazo máximo de un año desde 
que se produjeron los daños. A efectos de plazos, se computa el daño corporal a fecha de 
alta o consolidación de secuelas, conforme acredite el Sistema Nacional de Salud. En los 
supuestos en que, como consecuencia directa de las lesiones, se produjese el fallecimiento, 
se abrirá un nuevo plazo de igual duración para solicitar el resarcimiento o, en su caso, la 
diferencia que procediese entre la cuantía satisfecha por tales lesiones y la que 
correspondiera por fallecimiento. De igual modo se procederá cuando, como consecuencia 
directa de las lesiones, se produjese una situación de mayor gravedad a la que corresponda 
una cantidad superior.
En los casos de daños psicológicos, el plazo de un año empezará a contar desde el 
momento en el que existiera un diagnóstico acreditativo de la causalidad de la secuela.";0.0
19.0;"La prescripción se interrumpirá por la iniciación, con conocimiento del interesado, del 
procedimiento de ejecución, volviendo a transcurrir el plazo si el mismo está paralizado 
durante más de seis meses por causa no imputable al infractor.ÁMBITOS DE LA SEGURIDAD NACIONAL: TERRORISMO
§ 25  Ley Orgánica de protección de datos para enjuiciamiento de infracciones penales
– 320 –";0.0
19.0;"Artículo 28.  Procedimiento para la indemnización por daños corporales o materiales.
1. El procedimiento para el reconocimiento del derecho a la indemnización por los daños 
a que se refiere este Título será tramitado y resuelto por el Ministerio del Interior.
Las solicitudes de los interesados deben cursarse en el plazo máximo de un año desde 
que se produjeron los daños. A efectos de plazos, se computa el daño corporal a fecha de 
alta o consolidación de secuelas, conforme acredite el Sistema Nacional de Salud. En los 
supuestos en que, como consecuencia directa de las lesiones, se produjese el fallecimiento, 
se abrirá un nuevo plazo de igual duración para solicitar el resarcimiento o, en su caso, la 
diferencia que procediese entre la cuantía satisfecha por tales lesiones y la que 
correspondiera por fallecimiento. De igual modo se procederá cuando, como consecuencia 
directa de las lesiones, se produjese una situación de mayor gravedad a la que corresponda 
una cantidad superior.
En los casos de daños psicológicos, el plazo de un año empezará a contar desde el 
momento en el que existiera un diagnóstico acreditativo de la causalidad de la secuela.";0.0
20.0;"La prescripción se interrumpirá por la iniciación, con conocimiento del interesado, del 
procedimiento de ejecución, volviendo a transcurrir el plazo si el mismo está paralizado 
durante más de seis meses por causa no imputable al infractor.ÁMBITOS DE LA SEGURIDAD NACIONAL: TERRORISMO
§ 25  Ley Orgánica de protección de datos para enjuiciamiento de infracciones penales
– 320 –";0.0
20.0;"Artículo 28.  Procedimiento para la indemnización por daños corporales o materiales.
1. El procedimiento para el reconocimiento del derecho a la indemnización por los daños 
a que se refiere este Título será tramitado y resuelto por el Ministerio del Interior.
Las solicitudes de los interesados deben cursarse en el plazo máximo de un año desde 
que se produjeron los daños. A efectos de plazos, se computa el daño corporal a fecha de 
alta o consolidación de secuelas, conforme acredite el Sistema Nacional de Salud. En los 
supuestos en que, como consecuencia directa de las lesiones, se produjese el fallecimiento, 
se abrirá un nuevo plazo de igual duración para solicitar el resarcimiento o, en su caso, la 
diferencia que procediese entre la cuantía satisfecha por tales lesiones y la que 
correspondiera por fallecimiento. De igual modo se procederá cuando, como consecuencia 
directa de las lesiones, se produjese una situación de mayor gravedad a la que corresponda 
una cantidad superior.
En los casos de daños psicológicos, el plazo de un año empezará a contar desde el 
momento en el que existiera un diagnóstico acreditativo de la causalidad de la secuela.";0.0
20.0;"La Ley 39/2015 establece que el plazo de prescripción para reclamar por responsabilidad patrimonial de la administración es de un año. Este plazo comienza a contar desde el día en que se haya producido el daño o desde que se haya manifestado de forma continua o discontinua el hecho causante del daño. Es importante destacar que este plazo ...
31 marzo 2022. Basilea Abogados. Las acciones ejercitadas ante órdenes jurisdiccionales diferentes, ¿interrumpe la prescripción para reclamar ante la Administración por responsabilidad patrimonial? A través de la interrupción de la prescripción, el plazo para ejercitar una reclamación vuelve a contarse desde el principio.
I. INTRODUCCIÓN En este artículo vamos a tratar sobre la prescripción en reclamaciones derivadas de la responsabilidad patrimonial, tanto en el ámbito contencioso-administrativo como en el civil, que resulta diferente. Ello en base a la sentencia 463/2019 de 4 de abril de 2.019 dictada por la sección quinta de la Sala de lo Contencio-Administrativo del […]
En definitiva, los plazos de prescripción son los generales en la reclamación de daños. Además, hay que tener en cuenta que el plazo de prescripción tiene efectos generales. Es decir, un órgano administrativo no podrá iniciar de oficio el expediente de responsabilidad patrimonial si ya prescribió el derecho del interesado a incoarlo.
Normativa básica: Ley 39/2015 de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, artículos 91 y 92, y Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, artículos 32 a 35. Forma de Inicio: De oficio o por reclamación de los interesados. Plazo: Un año, desde que se produjo el hecho o acto que motive la indemnización o desde la ...";1.0
21.0;"La prescripción se interrumpirá por la iniciación, con conocimiento del interesado, del 
procedimiento de ejecución, volviendo a transcurrir el plazo si el mismo está paralizado 
durante más de seis meses por causa no imputable al infractor.ÁMBITOS DE LA SEGURIDAD NACIONAL: TERRORISMO
§ 25  Ley Orgánica de protección de datos para enjuiciamiento de infracciones penales
– 320 –";0.0
21.0;"Artículo 28.  Procedimiento para la indemnización por daños corporales o materiales.
1. El procedimiento para el reconocimiento del derecho a la indemnización por los daños 
a que se refiere este Título será tramitado y resuelto por el Ministerio del Interior.
Las solicitudes de los interesados deben cursarse en el plazo máximo de un año desde 
que se produjeron los daños. A efectos de plazos, se computa el daño corporal a fecha de 
alta o consolidación de secuelas, conforme acredite el Sistema Nacional de Salud. En los 
supuestos en que, como consecuencia directa de las lesiones, se produjese el fallecimiento, 
se abrirá un nuevo plazo de igual duración para solicitar el resarcimiento o, en su caso, la 
diferencia que procediese entre la cuantía satisfecha por tales lesiones y la que 
correspondiera por fallecimiento. De igual modo se procederá cuando, como consecuencia 
directa de las lesiones, se produjese una situación de mayor gravedad a la que corresponda 
una cantidad superior.
En los casos de daños psicológicos, el plazo de un año empezará a contar desde el 
momento en el que existiera un diagnóstico acreditativo de la causalidad de la secuela.";0.0
22.0;"transcurrido. Los sucesivos abonos, también de periodicidad trimestral, se producirán a 
medida que se acredite la prolongación de la baja, hasta un plazo máximo de 18 meses.
4. Una vez concedida el alta médica y, en todo caso, transcurrido el plazo de 18 meses 
previsto en el anterior apartado, se tramitará expediente para el pago total del resarcimiento 
que corresponda, del que se descontarán las cantidades previamente abonadas.
CAPÍTULO III
Secuestro
Artículo 13.  Titulares.
La persona que haya sido objeto de secuestro, como consecuencia de las acciones 
comprendidas en el ámbito de aplicación de este reglamento, exigiéndose alguna condición 
para su libertad, tendrá derecho a las prestaciones reconocidas en el artículo siguiente.
Artículo 14.  Cuantía.
Procederá el abono de 12.000 euros por el acto del secuestro y el triple del indicador 
público de renta diario por cada día de duración del mismo, hasta el límite de la 
indemnización fijada por incapacidad permanente parcial.
Podrá ser resarcido, en su caso, por los daños personales que el acto del secuestro le 
haya causado.
CAPÍTULO IV
Abono de la responsabilidad civil fijada en sentencia
Artículo 15.  Titulares.";0.0
